source,distribution,n,rep,method,calibration,solvency_c,rejected
betting,"Beta(2,2)",10,38,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,38,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,38,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,38,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,38,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,38,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,38,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,38,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,38,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,38,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,39,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,39,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,39,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,39,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,39,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,39,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,39,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,39,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,39,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,39,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,40,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,40,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,40,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,40,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,40,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,40,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,40,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,40,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,40,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,40,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,41,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,41,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,41,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,41,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,41,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,41,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,41,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,41,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,41,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,41,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,42,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,42,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,42,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,42,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,42,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,42,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,42,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,42,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,42,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,42,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,43,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,43,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,43,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,43,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,43,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,43,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,43,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,43,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,43,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,43,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,44,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,44,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,44,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,44,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,44,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,44,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,44,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,44,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,44,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,44,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,45,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,45,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,45,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,45,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,45,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,45,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,45,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,45,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,45,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,45,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,46,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,46,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,46,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,46,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,46,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,46,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,46,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,46,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,46,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,46,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,47,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,47,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,47,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,47,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,47,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,47,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,47,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,47,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,47,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,47,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,48,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,48,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,48,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,48,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,48,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,48,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,48,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,48,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,48,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,48,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,49,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,49,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,49,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,49,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,49,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,49,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,49,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,49,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,49,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,49,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,50,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,50,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,50,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,50,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,50,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,50,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,50,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,50,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,50,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,50,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,51,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,51,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,51,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,51,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,51,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,51,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,51,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,51,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,51,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,51,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,52,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,52,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,52,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,52,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,52,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,52,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,52,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,52,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,52,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,52,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,53,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,53,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,53,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,53,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,53,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,53,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,53,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,53,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,53,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,53,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,54,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,54,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,54,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,54,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,54,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,54,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,54,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,54,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,54,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,54,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,55,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,55,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,55,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,55,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,55,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,55,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,55,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,55,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,55,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,55,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,56,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,56,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,56,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,56,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,56,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,56,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,56,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,56,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,56,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,56,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,57,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,57,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,57,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,57,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,57,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,57,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,57,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,57,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,57,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,57,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,58,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,58,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,58,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,58,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,58,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,58,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,58,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,58,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,58,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,58,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,59,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,59,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,59,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,59,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,59,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,59,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,59,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,59,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,59,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,59,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,60,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,60,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,60,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,60,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,60,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,60,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,60,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,60,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,60,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,60,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,61,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,61,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,61,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,61,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,61,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,61,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,61,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,61,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,61,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,61,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,62,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,62,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,62,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,62,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,62,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,62,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,62,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,62,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,62,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,62,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,63,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,63,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,63,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,63,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,63,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,63,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,63,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,63,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,63,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,63,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,64,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,64,Product betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,64,STaR betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,64,Efficient betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,64,STaR betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,64,Efficient betting,Uniformly randomized,0.5,False
betting,"Beta(2,2)",10,64,STaR betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,64,Efficient betting,Deterministic,1.0,False
betting,"Beta(2,2)",10,64,STaR betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,64,Efficient betting,Uniformly randomized,1.0,False
betting,"Beta(2,2)",10,65,Product betting,Deterministic,0.5,False
betting,"Beta(2,2)",10,65,Product betting,Uniformly randomized,0.5,False
